hype-para--1,hype-para-2,hype-para-3,hype-para-4,opt-place-score,source,opt-place-score-scaled
0.08529220623244751,0.4336092755402998,0.4373823466837067,0.49960088366820754,2.087266855649693,week-x,10.0
0.2019795229934437,0.39849771093609654,0.48423637803469594,0.359275156906586,1.7475165187230153,week-x,8.37227168147158
0.4672085746420021,0.3366747349851007,0.3602167690990815,0.199909887985377,1.531201949819635,week-x,7.335918479590026
0.4898991840801452,0.3718665416336755,0.4539319471296946,0.20367516001744104,0.4974289681501159,week-x,2.383159425943568
0.4898991840801452,0.3718665416336755,0.4539319471296946,0.20367516001744104,0.4974289681501159,week-x,2.383159425943568
0.4672085746420021,0.3366747349851007,0.3602167690990815,0.199909887985377,0.03766709480060702,week-x,0.1804613276862607
0.4672085746420021,0.3366747349851007,0.3602167690990815,0.199909887985377,0.03766709480060702,week-x,0.1804613276862607
0.2019795229934437,0.39849771093609654,0.48423637803469594,0.359275156906586,0.02771494363359408,week-x,0.13278102681780662
0.2019795229934437,0.39849771093609654,0.48423637803469594,0.359275156906586,0.003114066278666335,week-x,0.014919349053224128
0.5777656143780968,0.4287717415443063,0.4258258674882194,0.24900741466191134,-4.025542281908162,file,-19.28618887906957
0.572134,0.415866,0.465114,0.491781,-4.550362897100278,week-7,-21.800580432653447
0.469388,0.44898,0.469388,0.204082,-4.620232320523549,week-1,-22.13532164331442
0.573921,0.509823,0.408512,0.282146,-4.84733587428212,week-9,-23.223364377974153
0.515152,0.484848,0.363636,0.181819,-4.939960051262183,week-2,-23.667122571754472
0.515152,0.484848,0.363636,0.181819,-5.313374447160626,week-3,-25.456133856476914
0.3260757847990565,0.47236690365870715,0.45319199560129586,0.10588733843025877,-6.702089254839066,file,-32.109402957739874
0.343612,0.592249,0.651353,0.444513,-7.221570128386034,week-5,-34.59821205342818
0.445393,0.174795,0.339088,0.116347,-7.6005772787938355,week-6,-36.414017969101714
0.562431,0.218906,0.624578,0.326147,-7.6909155928365855,week-8,-36.84682469814179
0.28213836819277516,0.5059869120612994,0.5305308425014074,0.09630162301775336,-7.9667753510303925,file,-38.16845617735167
0.1248711812207095,0.12977019306510673,0.38440048300130336,0.28707610106061277,-10.069633426012889,file,-48.243152995780044
0.1703473054043091,0.7569590826298485,0.2765204860603998,0.5312314975365982,-11.565741989583191,file,-55.41094066758982
0.25094624275233424,0.03369313054735357,0.14538002473552147,0.49493242056497855,-11.699932463834426,file,-56.053841089680155
0.2477082618994807,0.060445427321989764,0.04218634513719777,0.44132425054403157,-12.68168497681565,file,-60.757372458100406
0.6260705961944015,0.5867512592598441,0.4388057821707446,0.7788576937904925,-12.741765988316185,file,-61.04521783512018
0.21691118811255716,0.16608582897898938,0.24137225639083593,0.7700624756956358,-12.758324216781741,file,-61.124547550056896
0.111733,0.041201,0.540545,0.286416,-12.867749036987885,week-4,-61.64879685679963
0.7386130139763387,0.48210263436120226,0.7093664425017454,0.503970013890856,-13.122782331852594,file,-62.87064970313981
0.7328124260168783,0.14524997897358805,0.47681271763115285,0.13336573404584584,-13.527648872277506,file,-64.81034677315768
0.03782482853334601,0.6648533464557935,0.1619821750221554,0.2539237802262948,-13.702746938161251,file,-65.64923359498307
0.8893563957199797,0.49958785537696504,0.5392688577643431,0.5087834390633533,-14.601396631953161,file,-69.95462315913726
0.8013027073487429,0.5002310937156627,0.7066445599562093,0.19510284101191622,-15.487082537755288,file,-74.19790380820618
0.7467022420948025,0.7570915044306501,0.3693530595537917,0.20656628103766395,-16.02639976898352,file,-76.7817479859089
0.34696206091432413,0.006250400244917853,0.7605636064368956,0.6130235572343078,-16.053765110568296,file,-76.91285408530727
0.21973442915914299,0.8320313351480582,0.4828641624528299,0.08256923057524457,-16.50715856428234,file,-79.0850413764858
0.6551154792459779,0.07239182690482326,0.6871517458198465,0.08151656419033015,-16.679115197479913,file,-79.9088777380518
0.400665027194423,0.07257425107127335,0.8867682538447798,0.24384228978922717,-17.049234647535723,file,-81.68210308800641
0.48859418950356637,0.2119650955674609,0.9391779073552307,0.37619172590371996,-17.81799933882949,file,-85.36521954823726
0.023071,0.311456,0.668805,0.752116,-18.09726561495884,week-10,-86.70317149900698
0.38748783671725395,0.8045322581845359,0.7517954827501873,0.7238274385488449,-19.441557624451722,file,-93.14361300678176
0.6649553897315406,0.04656627674464964,0.11677746938768019,0.7937177796214518,-19.98949792679556,file,-95.7687699236403
0.8969810543559719,0.7256279703482243,0.17540430890241154,0.7016943693717497,-22.108287785435817,file,-105.919795188595
0.854810796763389,0.4939646196379057,0.7353099749980351,0.808092012668331,-23.139428397634813,file,-110.85994268055542
0.16713048556058774,0.8765545582566224,0.21723954496692865,0.9598009845510594,-26.561820829779602,file,-127.25646822725903
0.8596569193380881,0.9195923219593923,0.2061387278543615,0.09779683100452252,-26.857786437773637,file,-128.67442591289435
0.9571352930644363,0.5976443830130996,0.7661138515714809,0.7762099053238541,-27.316396356142608,file,-130.871605047549
0.9856218929694016,0.6669326785131365,0.15678328252958762,0.8565348006982442,-28.90327367383377,file,-138.47426166711776
0.6834863848727072,0.9027701030814779,0.3354198256002018,0.9994825612275692,-29.427091401989347,file,-140.9838484347979
0.9483893624466845,0.8945130079782345,0.8516378174441099,0.5521962863978067,-32.625660215962455,file,-156.30804526816112
