hype-para--1,hype-para-2,hype-para-3,hype-para-4,opt-place-score,source,opt-place-score-scaled
0.8015947927834555,0.31647405570827514,0.023640624170757154,0.15841127860243734,2.0177099379078833,week-x,10.0
0.3498426165802557,0.42241866087641045,0.42603002925687333,0.40569946811949775,1.6676544828578048,week-x,8.265085340199875
0.47965868781943277,0.4415587702169934,0.4547430146692066,0.3329736546974942,1.5033121897744852,week-x,7.450586239037087
0.555592893473607,0.4304027413560495,0.4413974933958238,0.2667481663346283,0.5169927922709759,week-x,2.562275094937748
0.555592893473607,0.4304027413560495,0.4413974933958238,0.2667481663346283,0.5169927922709759,week-x,2.562275094937748
0.47965868781943277,0.4415587702169934,0.4547430146692066,0.3329736546974942,0.027490449936874942,week-x,0.13624579737848322
0.47965868781943277,0.4415587702169934,0.4547430146692066,0.3329736546974942,0.027490449936874942,week-x,0.13624579737848322
0.23779404698313966,0.4168526304803236,0.3819748993522617,0.4474563179924607,0.013339524577976469,week-x,0.0661122013990173
0.23779404698313966,0.4168526304803236,0.3819748993522617,0.4474563179924607,0.0015793201383589271,week-x,0.00782729027937726
0.5777656143780968,0.4287717415443063,0.4258258674882194,0.24900741466191134,-4.025542281908162,file,-19.95104552085496
0.572134,0.415866,0.465114,0.491781,-4.550362897100278,week-7,-22.55211619673363
0.469388,0.44898,0.469388,0.204082,-4.620232320523549,week-1,-22.898397008016723
0.573921,0.509823,0.408512,0.282146,-4.84733587428212,week-9,-24.02394805721287
0.515152,0.484848,0.363636,0.181819,-4.939960051262183,week-2,-24.48300401585132
0.515152,0.484848,0.363636,0.181819,-5.313374447160626,week-3,-26.333688243960086
0.3260757847990565,0.47236690365870715,0.45319199560129586,0.10588733843025877,-6.702089254839066,file,-33.21631681999003
0.343612,0.592249,0.651353,0.444513,-7.221570128386034,week-5,-35.7909231287918
0.445393,0.174795,0.339088,0.116347,-7.6005772787938355,week-6,-37.66932568451686
0.562431,0.218906,0.624578,0.326147,-7.6909155928365855,week-8,-38.11705264638344
0.28213836819277516,0.5059869120612994,0.5305308425014074,0.09630162301775336,-7.9667753510303925,file,-39.484244991581676
0.1248711812207095,0.12977019306510673,0.38440048300130336,0.28707610106061277,-10.069633426012889,file,-49.90624884592608
0.1703473054043091,0.7569590826298485,0.2765204860603998,0.5312314975365982,-11.565741989583191,file,-57.32113309396414
0.25094624275233424,0.03369313054735357,0.14538002473552147,0.49493242056497855,-11.699932463834426,file,-57.98619635072925
0.2477082618994807,0.060445427321989764,0.04218634513719777,0.44132425054403157,-12.68168497681565,file,-62.851873495577834
0.6260705961944015,0.5867512592598441,0.4388057821707446,0.7788576937904925,-12.741765988316185,file,-63.14964182377882
0.21691118811255716,0.16608582897898938,0.24137225639083593,0.7700624756956358,-12.758324216781741,file,-63.23170628782525
0.111733,0.041201,0.540545,0.286416,-12.867749036987885,week-4,-63.77402814564196
0.7386130139763387,0.48210263436120226,0.7093664425017454,0.503970013890856,-13.122782331852594,file,-65.03800216922806
0.7328124260168783,0.14524997897358805,0.47681271763115285,0.13336573404584584,-13.527648872277506,file,-67.04456680380933
0.03782482853334601,0.6648533464557935,0.1619821750221554,0.2539237802262948,-13.702746938161251,file,-67.91237273861728
0.8893563957199797,0.49958785537696504,0.5392688577643431,0.5087834390633533,-14.601396631953161,file,-72.36618285724958
0.8013027073487429,0.5002310937156627,0.7066445599562093,0.19510284101191622,-15.487082537755288,file,-76.7557429677602
0.7467022420948025,0.7570915044306501,0.3693530595537917,0.20656628103766395,-16.02639976898352,file,-79.42866052194262
0.34696206091432413,0.006250400244917853,0.7605636064368956,0.6130235572343078,-16.053765110568296,file,-79.56428626809496
0.21973442915914299,0.8320313351480582,0.4828641624528299,0.08256923057524457,-16.50715856428234,file,-81.81135580567258
0.6551154792459779,0.07239182690482326,0.6871517458198465,0.08151656419033015,-16.679115197479913,file,-82.66359244269817
0.400665027194423,0.07257425107127335,0.8867682538447798,0.24384228978922717,-17.049234647535723,file,-84.49794654435651
0.48859418950356637,0.2119650955674609,0.9391779073552307,0.37619172590371996,-17.81799933882949,file,-88.30803181405034
0.023071,0.311456,0.668805,0.752116,-18.09726561495884,week-10,-89.69210724968463
0.38748783671725395,0.8045322581845359,0.7517954827501873,0.7238274385488449,-19.441557624451722,file,-96.3545713840822
0.6649553897315406,0.04656627674464964,0.11677746938768019,0.7937177796214518,-19.98949792679556,file,-99.0702258597299
0.8969810543559719,0.7256279703482243,0.17540430890241154,0.7016943693717497,-22.108287785435817,file,-109.57118944638488
0.854810796763389,0.4939646196379057,0.7353099749980351,0.808092012668331,-23.139428397634813,file,-114.68163962966624
0.16713048556058774,0.8765545582566224,0.21723954496692865,0.9598009845510594,-26.561820829779602,file,-131.6434058768672
0.8596569193380881,0.9195923219593923,0.2061387278543615,0.09779683100452252,-26.857786437773637,file,-133.11024510104684
0.9571352930644363,0.5976443830130996,0.7661138515714809,0.7762099053238541,-27.316396356142608,file,-135.38316803091303
0.9856218929694016,0.6669326785131365,0.15678328252958762,0.8565348006982442,-28.90327367383377,file,-143.24791255081442
0.6834863848727072,0.9027701030814779,0.3354198256002018,0.9994825612275692,-29.427091401989347,file,-145.8440128044451
0.9483893624466845,0.8945130079782345,0.8516378174441099,0.5521962863978067,-32.625660215962455,file,-161.69648373636522
